epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,977.157,0.41239,0.39888,0.87585,0.71571,0.68822,0.72038,0.57627,0.8533,1.23076,1.08865,0.000239467,0.000239467,0.000239467
188,982.465,0.41877,0.40437,0.86886,0.77764,0.61301,0.73136,0.57864,0.86457,1.21951,1.10879,0.000235867,0.000235867,0.000235867
189,988.146,0.42137,0.39843,0.86864,0.76837,0.63988,0.73312,0.57478,0.86053,1.1981,1.11126,0.000232268,0.000232268,0.000232268
190,993.565,0.43488,0.41009,0.88703,0.70638,0.72399,0.74392,0.59369,0.86209,1.18805,1.12585,0.000228668,0.000228668,0.000228668
191,998.859,0.41543,0.37004,0.87448,0.76196,0.69734,0.74534,0.588,0.86897,1.18725,1.14177,0.000225068,0.000225068,0.000225068
192,1004.17,0.41057,0.37498,0.88376,0.71502,0.71578,0.72879,0.57243,0.86716,1.21165,1.12657,0.000221469,0.000221469,0.000221469
193,1009.49,0.42201,0.39137,0.88152,0.68515,0.69953,0.71316,0.56392,0.86392,1.22787,1.13128,0.000217869,0.000217869,0.000217869
194,1014.76,0.4127,0.36591,0.87189,0.78966,0.59023,0.70612,0.55579,0.86119,1.26385,1.1257,0.000214269,0.000214269,0.000214269
195,1019.89,0.42845,0.39229,0.87225,0.59796,0.73336,0.69817,0.54904,0.87126,1.31617,1.12482,0.00021067,0.00021067,0.00021067
196,1025.32,0.41442,0.38264,0.87728,0.65674,0.71721,0.7157,0.57433,0.86946,1.26532,1.10383,0.00020707,0.00020707,0.00020707
197,1030.55,0.40769,0.38219,0.88056,0.64549,0.70492,0.70883,0.56237,0.87541,1.2849,1.11199,0.000203471,0.000203471,0.000203471
198,1035.71,0.44206,0.39543,0.89231,0.66083,0.71507,0.71408,0.56673,0.86581,1.23501,1.1077,0.000199871,0.000199871,0.000199871
199,1041.03,0.42711,0.38351,0.89375,0.73514,0.59067,0.70431,0.55835,0.87987,1.24399,1.11495,0.000196271,0.000196271,0.000196271
200,1046.46,0.40112,0.37815,0.87754,0.66808,0.59862,0.71494,0.57336,0.8681,1.24308,1.1016,0.000192672,0.000192672,0.000192672
201,1051.64,0.37505,0.36219,0.86691,0.52608,0.75396,0.70749,0.56307,0.85807,1.21487,1.09853,0.000189072,0.000189072,0.000189072
202,1056.81,0.40674,0.37733,0.87145,0.64455,0.65743,0.71663,0.569,0.8493,1.19115,1.08988,0.000185472,0.000185472,0.000185472
203,1061.96,0.40557,0.35568,0.88096,0.57596,0.724,0.69458,0.54759,0.85689,1.26454,1.0999,0.000181873,0.000181873,0.000181873
204,1067.19,0.38431,0.34676,0.86883,0.6624,0.63861,0.70189,0.55596,0.84744,1.27867,1.09101,0.000178273,0.000178273,0.000178273
205,1072.34,0.36466,0.33765,0.8599,0.65692,0.63123,0.71334,0.56647,0.86171,1.2977,1.11088,0.000174673,0.000174673,0.000174673
206,1077.55,0.39634,0.36457,0.87698,0.69718,0.61579,0.70986,0.56218,0.8657,1.34753,1.10847,0.000171074,0.000171074,0.000171074
207,1082.72,0.38153,0.34268,0.86158,0.6972,0.59907,0.70922,0.5622,0.86091,1.33938,1.11552,0.000167474,0.000167474,0.000167474
208,1087.94,0.3763,0.33555,0.85745,0.66396,0.65177,0.7097,0.55848,0.85851,1.2742,1.10727,0.000163875,0.000163875,0.000163875
209,1093.22,0.40374,0.36188,0.87334,0.68705,0.66983,0.71623,0.56931,0.85058,1.23533,1.10462,0.000160275,0.000160275,0.000160275
210,1098.42,0.38752,0.35761,0.8673,0.66566,0.63828,0.70986,0.56321,0.85348,1.23034,1.11192,0.000156675,0.000156675,0.000156675
211,1103.57,0.37501,0.3583,0.85948,0.54998,0.7693,0.70309,0.55569,0.86513,1.26294,1.1228,0.000153076,0.000153076,0.000153076
212,1108.79,0.413,0.37317,0.87059,0.60744,0.65352,0.68942,0.54016,0.85575,1.33301,1.10806,0.000149476,0.000149476,0.000149476
213,1113.92,0.40288,0.37081,0.88272,0.52279,0.74006,0.68592,0.5432,0.8512,1.33253,1.10065,0.000145876,0.000145876,0.000145876
214,1119.06,0.35853,0.32783,0.8499,0.58417,0.67785,0.70481,0.5533,0.85916,1.36492,1.10422,0.000142277,0.000142277,0.000142277
215,1124.25,0.38852,0.36119,0.85062,0.6682,0.61866,0.7032,0.5524,0.8553,1.3494,1.09776,0.000138677,0.000138677,0.000138677
216,1129.45,0.39811,0.35861,0.87126,0.69111,0.63619,0.70883,0.55893,0.85592,1.25537,1.10937,0.000135077,0.000135077,0.000135077
217,1134.61,0.37614,0.35255,0.87053,0.60622,0.6994,0.70799,0.55316,0.87096,1.26629,1.12194,0.000131478,0.000131478,0.000131478
218,1139.87,0.39743,0.36347,0.88129,0.64669,0.68009,0.71818,0.56638,0.86483,1.23709,1.10488,0.000127878,0.000127878,0.000127878
219,1145.01,0.3813,0.35659,0.85821,0.68968,0.64982,0.70629,0.55881,0.8624,1.23252,1.10678,0.000124278,0.000124278,0.000124278
220,1150.37,0.3809,0.36784,0.86396,0.68483,0.67853,0.71063,0.55564,0.86951,1.24082,1.10554,0.000120679,0.000120679,0.000120679
221,1155.59,0.36818,0.32961,0.85907,0.6848,0.68507,0.70713,0.56197,0.8789,1.25391,1.10771,0.000117079,0.000117079,0.000117079
222,1160.76,0.38319,0.3502,0.86944,0.67415,0.6888,0.70685,0.55733,0.87,1.25979,1.10378,0.00011348,0.00011348,0.00011348
223,1165.94,0.37716,0.34957,0.86384,0.7193,0.65761,0.71496,0.56265,0.86773,1.26132,1.10351,0.00010988,0.00010988,0.00010988
224,1171.15,0.36544,0.34958,0.85468,0.75685,0.63875,0.71771,0.5688,0.86634,1.25808,1.10804,0.00010628,0.00010628,0.00010628
225,1176.32,0.37406,0.35887,0.85815,0.72071,0.62368,0.72034,0.56557,0.85458,1.29332,1.09952,0.000102681,0.000102681,0.000102681
226,1181.44,0.3671,0.3346,0.85988,0.6322,0.67504,0.7217,0.56158,0.86814,1.33214,1.1075,9.9081e-05,9.9081e-05,9.9081e-05
227,1186.72,0.38455,0.349,0.86318,0.63293,0.66645,0.72497,0.5676,0.88079,1.32568,1.12198,9.54814e-05,9.54814e-05,9.54814e-05
228,1191.97,0.38525,0.34485,0.89496,0.62183,0.69251,0.70976,0.55808,0.87222,1.28499,1.11666,9.18817e-05,9.18817e-05,9.18817e-05
229,1197.39,0.34934,0.32861,0.84733,0.68719,0.63994,0.70949,0.56203,0.87418,1.28931,1.11424,8.82821e-05,8.82821e-05,8.82821e-05
230,1202.71,0.3608,0.33635,0.8635,0.59779,0.70969,0.69968,0.55268,0.86779,1.28203,1.10892,8.46824e-05,8.46824e-05,8.46824e-05
231,1207.95,0.34862,0.31116,0.86913,0.61842,0.70906,0.6913,0.5428,0.86583,1.29702,1.10755,8.10828e-05,8.10828e-05,8.10828e-05
232,1213.34,0.36404,0.31955,0.85128,0.58728,0.71007,0.692,0.55043,0.85887,1.30363,1.10327,7.74832e-05,7.74832e-05,7.74832e-05
233,1218.69,0.35448,0.31955,0.8639,0.64584,0.62796,0.69358,0.55246,0.85121,1.32258,1.09598,7.38835e-05,7.38835e-05,7.38835e-05
234,1223.93,0.38257,0.34267,0.84894,0.62775,0.66172,0.6985,0.55206,0.85831,1.32056,1.10052,7.02839e-05,7.02839e-05,7.02839e-05
235,1229.18,0.34788,0.32692,0.84927,0.55486,0.73819,0.69926,0.55254,0.87169,1.31829,1.11126,6.66842e-05,6.66842e-05,6.66842e-05
236,1234.49,0.31987,0.3025,0.85246,0.58629,0.72933,0.70609,0.55886,0.87011,1.26278,1.11447,6.30846e-05,6.30846e-05,6.30846e-05
237,1239.67,0.35101,0.32525,0.86757,0.6206,0.75374,0.71717,0.56599,0.86786,1.23934,1.11285,5.9485e-05,5.9485e-05,5.9485e-05
238,1244.83,0.34107,0.31904,0.85102,0.62854,0.7588,0.71106,0.56242,0.8655,1.23098,1.11189,5.58853e-05,5.58853e-05,5.58853e-05
239,1250.07,0.34901,0.32467,0.85201,0.63173,0.74724,0.71643,0.56744,0.86399,1.23355,1.11339,5.22857e-05,5.22857e-05,5.22857e-05
240,1255.37,0.35832,0.33416,0.85998,0.70426,0.66957,0.7134,0.56118,0.8647,1.25107,1.11492,4.8686e-05,4.8686e-05,4.8686e-05
241,1290.64,0.26797,0.25575,0.78663,0.69408,0.68882,0.71427,0.5639,0.86247,1.29704,1.1149,4.50864e-05,4.50864e-05,4.50864e-05
242,1295.45,0.2713,0.23688,0.79349,0.68885,0.69193,0.71428,0.5592,0.85996,1.33403,1.1162,4.14868e-05,4.14868e-05,4.14868e-05
243,1300.34,0.27414,0.23045,0.77991,0.67277,0.69278,0.71033,0.55286,0.8617,1.34431,1.11885,3.78871e-05,3.78871e-05,3.78871e-05
244,1305.29,0.26672,0.23841,0.79858,0.67521,0.69771,0.71488,0.55975,0.86171,1.35055,1.12052,3.42875e-05,3.42875e-05,3.42875e-05
245,1310.21,0.26073,0.2456,0.79709,0.65731,0.70735,0.71139,0.55318,0.86342,1.35825,1.12308,3.06878e-05,3.06878e-05,3.06878e-05
246,1315.11,0.25014,0.22771,0.79416,0.64263,0.68293,0.70892,0.55673,0.86154,1.33493,1.12292,2.70882e-05,2.70882e-05,2.70882e-05
247,1320.26,0.25064,0.22692,0.79657,0.65645,0.6641,0.70674,0.55521,0.86393,1.33416,1.12388,2.34886e-05,2.34886e-05,2.34886e-05
248,1325.34,0.2657,0.22932,0.80737,0.66748,0.67158,0.71036,0.55679,0.86116,1.32984,1.12091,1.98889e-05,1.98889e-05,1.98889e-05
249,1330.43,0.26505,0.23483,0.81034,0.66938,0.68247,0.71336,0.56144,0.8612,1.33197,1.12242,1.62893e-05,1.62893e-05,1.62893e-05
250,1335.5,0.26279,0.22958,0.79896,0.66659,0.67218,0.7112,0.55822,0.86268,1.3297,1.1237,1.26896e-05,1.26896e-05,1.26896e-05
