epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,151.46,0.85381,1.55155,1.04103,0.63016,0.40471,0.48337,0.36387,0.9563,1.93506,1.16248,0.000819009,0.000819009,0.000819009
27,156.944,0.83634,1.51794,1.03291,0.71525,0.44512,0.54544,0.41465,0.92644,1.59223,1.14887,0.000815409,0.000815409,0.000815409
28,162.481,0.86287,1.49275,1.06796,0.43293,0.63147,0.54429,0.4149,0.90889,1.66404,1.166,0.00081181,0.00081181,0.00081181
29,168.107,0.84249,1.46808,1.05811,0.50196,0.5159,0.55212,0.42779,0.93281,1.79791,1.14151,0.00080821,0.00080821,0.00080821
30,175.167,0.84885,1.49067,1.03017,0.54211,0.51976,0.50891,0.3891,0.97745,1.90387,1.15598,0.00080461,0.00080461,0.00080461
31,181.44,0.84142,1.42125,1.0472,0.70005,0.48139,0.61739,0.45111,0.93381,1.49023,1.15752,0.000801011,0.000801011,0.000801011
32,187.279,0.8523,1.44578,1.06786,0.51819,0.51705,0.58384,0.44245,0.91448,1.54084,1.14619,0.000797411,0.000797411,0.000797411
33,193.588,0.81227,1.45065,1.04308,0.51189,0.50199,0.50235,0.37028,0.97912,2.01498,1.20041,0.000793812,0.000793812,0.000793812
34,199.578,0.76362,1.27746,0.99573,0.40199,0.61784,0.51623,0.39185,0.96024,1.72628,1.18948,0.000790212,0.000790212,0.000790212
35,205.907,0.7957,1.2924,1.02979,0.42371,0.61494,0.553,0.42935,0.95222,1.60048,1.20767,0.000786612,0.000786612,0.000786612
36,212.212,0.78607,1.18298,1.03801,0.62501,0.57134,0.64103,0.4823,0.97411,1.46577,1.1661,0.000783013,0.000783013,0.000783013
37,218.709,0.7865,1.27521,1.00962,0.50437,0.59672,0.58293,0.44872,0.94844,1.61328,1.18401,0.000779413,0.000779413,0.000779413
38,224.839,0.84205,1.24285,1.04603,0.51544,0.60405,0.59868,0.46011,0.93197,1.57752,1.17813,0.000775813,0.000775813,0.000775813
39,230.635,0.76357,1.19136,1.02096,0.46396,0.7023,0.57478,0.4235,0.96465,1.70626,1.20372,0.000772214,0.000772214,0.000772214
40,236.449,0.80213,1.21093,1.02429,0.46611,0.63239,0.56581,0.43402,0.92475,1.58509,1.1453,0.000768614,0.000768614,0.000768614
41,242.547,0.83771,1.22164,1.0606,0.39364,0.61468,0.55533,0.42781,0.94093,1.68397,1.16051,0.000765014,0.000765014,0.000765014
42,248.611,0.79185,1.16427,1.01922,0.41797,0.61477,0.49872,0.38239,0.91156,1.86157,1.13934,0.000761415,0.000761415,0.000761415
43,254.36,0.7547,1.14947,1.02827,0.51457,0.57543,0.59163,0.46053,0.88817,1.53096,1.1216,0.000757815,0.000757815,0.000757815
44,260.101,0.78039,1.14908,1.02837,0.47131,0.62989,0.58822,0.45545,0.91853,1.48047,1.13636,0.000754215,0.000754215,0.000754215
45,265.741,0.76314,1.15751,1.01535,0.56148,0.56656,0.611,0.45077,0.97107,1.61013,1.16164,0.000750616,0.000750616,0.000750616
46,271.4,0.7586,1.045,1.00605,0.46934,0.61552,0.57271,0.43549,0.90449,1.37143,1.12661,0.000747016,0.000747016,0.000747016
47,277.03,0.76496,1.06098,1.0086,0.50197,0.54837,0.55912,0.42251,0.8889,1.61922,1.11703,0.000743417,0.000743417,0.000743417
48,282.687,0.81599,1.08798,1.03038,0.74424,0.47307,0.58363,0.44403,0.89812,1.57747,1.13301,0.000739817,0.000739817,0.000739817
49,288.297,0.76464,1.17939,1.03434,0.45668,0.58453,0.59245,0.44973,0.94222,1.4915,1.14438,0.000736217,0.000736217,0.000736217
50,294.004,0.75403,1.02066,0.99796,0.44147,0.61373,0.58959,0.45134,0.88279,1.35276,1.122,0.000732618,0.000732618,0.000732618
51,299.734,0.71232,0.98799,0.98928,0.61472,0.54709,0.5651,0.42686,0.89882,1.58485,1.12888,0.000729018,0.000729018,0.000729018
52,305.429,0.73073,1.03263,0.99917,0.57681,0.47974,0.47867,0.36447,0.93412,1.85877,1.14961,0.000725418,0.000725418,0.000725418
53,311.056,0.73598,1.07136,1.00371,0.5032,0.67788,0.60414,0.45724,0.89631,1.45228,1.14931,0.000721819,0.000721819,0.000721819
54,316.759,0.72355,0.96851,0.98415,0.56562,0.63839,0.63352,0.48818,0.89277,1.3714,1.13032,0.000718219,0.000718219,0.000718219
55,322.498,0.68323,0.89562,0.96962,0.63926,0.58287,0.64496,0.5087,0.90428,1.33705,1.14577,0.000714619,0.000714619,0.000714619
56,328.151,0.72915,1.00056,0.99944,0.54385,0.67976,0.64178,0.49671,0.90021,1.47275,1.13601,0.00071102,0.00071102,0.00071102
57,333.856,0.69474,0.93778,0.96184,0.4663,0.58781,0.586,0.45066,0.92833,1.56782,1.16462,0.00070742,0.00070742,0.00070742
58,339.818,0.71766,0.97841,0.9982,0.50948,0.54107,0.55428,0.42627,0.92778,1.6329,1.13791,0.000703821,0.000703821,0.000703821
59,345.675,0.70339,0.88702,0.9849,0.52985,0.60995,0.54278,0.41634,0.92343,1.89716,1.13098,0.000700221,0.000700221,0.000700221
60,351.329,0.69184,0.91491,0.98529,0.51815,0.63888,0.62126,0.47286,0.88605,1.39817,1.13865,0.000696621,0.000696621,0.000696621
61,357.181,0.72769,0.94291,1.0052,0.55498,0.59725,0.6194,0.4758,0.87316,1.61103,1.12024,0.000693022,0.000693022,0.000693022
62,363.095,0.72972,0.91256,1.01853,0.60261,0.52038,0.60725,0.47232,0.8751,1.42651,1.12479,0.000689422,0.000689422,0.000689422
63,368.991,0.70902,0.85045,0.98824,0.63778,0.59768,0.62689,0.47266,0.89447,1.41403,1.1657,0.000685822,0.000685822,0.000685822
64,375.225,0.68972,0.86242,1.0016,0.49331,0.55171,0.57735,0.43679,0.89726,1.61427,1.12994,0.000682223,0.000682223,0.000682223
65,380.986,0.71204,0.92026,0.99089,0.70572,0.6208,0.65495,0.50689,0.8504,1.41613,1.13077,0.000678623,0.000678623,0.000678623
66,386.599,0.6744,0.94157,0.96467,0.56265,0.48423,0.56395,0.43557,0.8651,1.6525,1.1219,0.000675023,0.000675023,0.000675023
67,392.232,0.67488,0.80252,0.96451,0.46029,0.53278,0.53563,0.40132,0.92932,1.65645,1.1492,0.000671424,0.000671424,0.000671424
68,397.826,0.69296,0.82927,0.98487,0.45708,0.49994,0.52039,0.39235,0.90361,1.77404,1.13816,0.000667824,0.000667824,0.000667824
69,403.401,0.69095,0.89207,0.96275,0.53991,0.48576,0.57386,0.45074,0.86111,1.59748,1.09642,0.000664224,0.000664224,0.000664224
70,408.953,0.67197,0.84325,0.96988,0.56395,0.52839,0.58714,0.46141,0.86408,1.52533,1.09626,0.000660625,0.000660625,0.000660625
71,414.598,0.74882,0.85381,1.0095,0.52137,0.5977,0.6062,0.47671,0.86315,1.52302,1.12562,0.000657025,0.000657025,0.000657025
72,420.197,0.70599,0.77881,0.96921,0.41616,0.66927,0.62567,0.48455,0.86145,1.49574,1.12627,0.000653426,0.000653426,0.000653426
73,425.873,0.69277,0.84566,0.97929,0.42654,0.64623,0.60507,0.46583,0.85673,1.62289,1.13173,0.000649826,0.000649826,0.000649826
74,431.443,0.65848,0.78634,0.96811,0.6098,0.63369,0.66533,0.51577,0.88996,1.2373,1.16365,0.000646226,0.000646226,0.000646226
75,437.06,0.68736,0.77818,0.96492,0.62705,0.66544,0.68229,0.51966,0.93165,1.40534,1.16824,0.000642627,0.000642627,0.000642627
76,442.707,0.67314,0.8247,0.97952,0.56316,0.66446,0.65684,0.49884,0.91283,1.39254,1.17243,0.000639027,0.000639027,0.000639027
77,448.302,0.63558,0.73048,0.95067,0.65365,0.49996,0.61196,0.47044,0.87917,1.552,1.14116,0.000635427,0.000635427,0.000635427
78,453.893,0.66954,0.77088,0.972,0.596,0.5788,0.62003,0.47512,0.88562,1.41228,1.1418,0.000631828,0.000631828,0.000631828
79,459.525,0.65397,0.73089,0.96217,0.40846,0.63189,0.55589,0.42822,0.90568,1.62429,1.14979,0.000628228,0.000628228,0.000628228
80,465.153,0.68126,0.76982,0.99702,0.56275,0.605,0.65788,0.51582,0.88231,1.43715,1.14126,0.000624628,0.000624628,0.000624628
81,470.739,0.63687,0.70579,0.96189,0.5753,0.57633,0.64768,0.492,0.8822,1.31145,1.14483,0.000621029,0.000621029,0.000621029
82,476.337,0.65935,0.73059,0.96306,0.5716,0.58824,0.58115,0.44845,0.86863,1.70687,1.10918,0.000617429,0.000617429,0.000617429
83,481.967,0.65054,0.77225,0.97123,0.62594,0.56478,0.57444,0.44374,0.86891,1.58315,1.12206,0.00061383,0.00061383,0.00061383
84,487.58,0.63103,0.75777,0.95092,0.50609,0.49255,0.56274,0.43809,0.9167,1.55109,1.15981,0.00061023,0.00061023,0.00061023
85,493.17,0.65506,0.7105,0.96677,0.52427,0.56821,0.56978,0.45066,0.8932,1.62696,1.14677,0.00060663,0.00060663,0.00060663
86,498.851,0.62529,0.67548,0.95622,0.54225,0.59946,0.61718,0.47169,0.92516,1.52763,1.16533,0.000603031,0.000603031,0.000603031
87,504.455,0.6,0.67269,0.94806,0.51325,0.63987,0.6346,0.48366,0.92588,1.42706,1.16453,0.000599431,0.000599431,0.000599431
88,510.113,0.62984,0.67816,0.96686,0.49806,0.69727,0.62335,0.4807,0.90464,1.48141,1.15755,0.000595831,0.000595831,0.000595831
89,515.752,0.62914,0.70299,0.95727,0.46956,0.57499,0.61069,0.46657,0.9182,1.43699,1.19499,0.000592232,0.000592232,0.000592232
90,521.376,0.61875,0.68795,0.94365,0.55424,0.6436,0.66432,0.50493,0.94303,1.29301,1.21436,0.000588632,0.000588632,0.000588632
91,526.952,0.62284,0.71978,0.95427,0.61295,0.65703,0.67112,0.51882,0.94514,1.40129,1.20395,0.000585032,0.000585032,0.000585032
92,532.641,0.63169,0.65956,0.96247,0.45423,0.68375,0.60401,0.46743,0.90426,1.44545,1.17435,0.000581433,0.000581433,0.000581433
93,538.262,0.62001,0.64727,0.95205,0.56522,0.52559,0.59264,0.45361,0.91287,1.52712,1.17494,0.000577833,0.000577833,0.000577833
94,543.895,0.62181,0.68261,0.96129,0.68108,0.53686,0.63624,0.49318,0.86633,1.41842,1.1237,0.000574233,0.000574233,0.000574233
95,549.502,0.63205,0.70074,0.94147,0.5931,0.55274,0.64611,0.48621,0.87169,1.42755,1.13964,0.000570634,0.000570634,0.000570634
96,555.084,0.60659,0.65859,0.95081,0.56633,0.67468,0.64121,0.49896,0.89219,1.40434,1.16774,0.000567034,0.000567034,0.000567034
97,560.675,0.60795,0.7081,0.95408,0.48844,0.70133,0.62385,0.47923,0.90145,1.36316,1.17504,0.000563435,0.000563435,0.000563435
98,566.37,0.60488,0.70311,0.9422,0.48282,0.70217,0.64633,0.49991,0.90313,1.37062,1.14687,0.000559835,0.000559835,0.000559835
99,571.964,0.61739,0.62721,0.95326,0.44051,0.64306,0.56571,0.4356,0.89774,1.57111,1.14803,0.000556235,0.000556235,0.000556235
100,577.618,0.61441,0.6665,0.93748,0.53621,0.5661,0.61437,0.46785,0.92812,1.55526,1.18282,0.000552636,0.000552636,0.000552636
101,583.196,0.60979,0.64527,0.93699,0.56043,0.6221,0.62884,0.48382,0.87186,1.37811,1.14292,0.000549036,0.000549036,0.000549036
102,588.818,0.63871,0.65894,0.96472,0.62694,0.5815,0.6365,0.47795,0.88761,1.37288,1.15596,0.000545436,0.000545436,0.000545436
103,594.509,0.59958,0.63703,0.94562,0.54296,0.60553,0.61711,0.4612,0.94719,1.42008,1.21189,0.000541837,0.000541837,0.000541837
104,600.148,0.56018,0.55889,0.93274,0.49392,0.64001,0.63806,0.49335,0.94668,1.55404,1.19385,0.000538237,0.000538237,0.000538237
105,605.776,0.60097,0.61915,0.94605,0.56469,0.45544,0.54146,0.42647,0.91392,1.7612,1.1428,0.000534637,0.000534637,0.000534637
106,611.398,0.5627,0.59973,0.92271,0.50456,0.64437,0.6324,0.49269,0.8965,1.45493,1.14986,0.000531038,0.000531038,0.000531038
107,617.014,0.59291,0.7239,0.94729,0.49006,0.61467,0.57518,0.45557,0.8965,1.66435,1.15232,0.000527438,0.000527438,0.000527438
108,622.723,0.58639,0.63639,0.93469,0.56273,0.61199,0.63001,0.47641,0.91269,1.44839,1.16071,0.000523839,0.000523839,0.000523839
109,628.342,0.56741,0.58674,0.9413,0.5478,0.66791,0.64735,0.49076,0.94755,1.54146,1.16807,0.000520239,0.000520239,0.000520239
110,634.031,0.56098,0.58832,0.90251,0.63153,0.65493,0.67407,0.50986,0.89209,1.30673,1.12585,0.000516639,0.000516639,0.000516639
111,639.775,0.5889,0.59797,0.94655,0.55715,0.73784,0.68535,0.51899,0.90011,1.39981,1.16759,0.00051304,0.00051304,0.00051304
112,646.047,0.58017,0.55483,0.93567,0.5823,0.56057,0.62763,0.47993,0.88358,1.38626,1.15883,0.00050944,0.00050944,0.00050944
113,652.502,0.59401,0.57943,0.95779,0.51532,0.57169,0.58428,0.45801,0.86595,1.46453,1.13406,0.00050584,0.00050584,0.00050584
114,658.697,0.55909,0.58573,0.94241,0.52534,0.58627,0.60487,0.48009,0.91128,1.45491,1.15934,0.000502241,0.000502241,0.000502241
115,664.849,0.56096,0.55832,0.94365,0.6568,0.51382,0.58188,0.45119,0.89478,1.51939,1.17254,0.000498641,0.000498641,0.000498641
116,670.684,0.55642,0.5647,0.94285,0.7273,0.50923,0.61255,0.48593,0.87075,1.57866,1.13774,0.000495041,0.000495041,0.000495041
117,676.45,0.55836,0.51973,0.93059,0.70907,0.51847,0.60087,0.46518,0.89627,1.51363,1.16198,0.000491442,0.000491442,0.000491442
118,682.248,0.57186,0.58889,0.94984,0.47645,0.58221,0.61068,0.47622,0.86321,1.35989,1.12651,0.000487842,0.000487842,0.000487842
119,688.066,0.56137,0.57172,0.91696,0.52986,0.51903,0.61964,0.48055,0.87272,1.31495,1.11749,0.000484242,0.000484242,0.000484242
120,693.866,0.55872,0.5564,0.93461,0.68729,0.48021,0.58027,0.4525,0.87337,1.42339,1.16577,0.000480643,0.000480643,0.000480643
121,699.639,0.55887,0.57334,0.91666,0.49955,0.52944,0.59596,0.46615,0.86109,1.36977,1.15505,0.000477043,0.000477043,0.000477043
122,705.382,0.5677,0.55412,0.93048,0.46357,0.65878,0.62065,0.48634,0.87019,1.33688,1.16281,0.000473444,0.000473444,0.000473444
123,711.172,0.56912,0.53255,0.9414,0.51025,0.73839,0.63044,0.48348,0.89471,1.33799,1.18191,0.000469844,0.000469844,0.000469844
124,716.95,0.55775,0.51318,0.92716,0.48277,0.6342,0.60664,0.47218,0.8664,1.63558,1.13725,0.000466244,0.000466244,0.000466244
125,722.758,0.54781,0.56302,0.9259,0.5938,0.6527,0.62343,0.4853,0.85619,1.58499,1.11275,0.000462645,0.000462645,0.000462645
126,728.579,0.56954,0.58581,0.93428,0.51419,0.72151,0.66055,0.51337,0.86417,1.42574,1.12518,0.000459045,0.000459045,0.000459045
127,734.62,0.55904,0.52891,0.93601,0.55895,0.71648,0.67319,0.52219,0.91358,1.30338,1.14374,0.000455445,0.000455445,0.000455445
128,740.542,0.5586,0.55675,0.9336,0.50813,0.73423,0.64415,0.49583,0.87965,1.34614,1.13608,0.000451846,0.000451846,0.000451846
129,746.467,0.55198,0.54333,0.91746,0.4874,0.69014,0.6179,0.47414,0.87368,1.44151,1.13993,0.000448246,0.000448246,0.000448246
130,752.334,0.56056,0.55895,0.92299,0.59542,0.61858,0.63487,0.48896,0.89617,1.40119,1.13704,0.000444646,0.000444646,0.000444646
131,758.278,0.56373,0.55799,0.93111,0.49991,0.72625,0.65569,0.50545,0.87416,1.42444,1.13776,0.000441047,0.000441047,0.000441047
132,764.191,0.53827,0.52296,0.92822,0.47828,0.62343,0.63121,0.49077,0.86184,1.41866,1.16452,0.000437447,0.000437447,0.000437447
133,770.213,0.52854,0.50745,0.90608,0.53494,0.64913,0.66451,0.51695,0.87784,1.38062,1.16785,0.000433848,0.000433848,0.000433848
134,776.207,0.53493,0.54513,0.89976,0.48503,0.73664,0.65109,0.50462,0.90074,1.32872,1.17863,0.000430248,0.000430248,0.000430248
135,782.381,0.51535,0.50653,0.90809,0.51427,0.65663,0.59281,0.45375,0.89937,1.64905,1.16526,0.000426648,0.000426648,0.000426648
136,788.303,0.54645,0.53336,0.92427,0.45233,0.66612,0.62766,0.48017,0.91849,1.55427,1.17974,0.000423049,0.000423049,0.000423049
137,794.245,0.5318,0.54397,0.92314,0.46195,0.63199,0.62783,0.48637,0.90779,1.56327,1.16823,0.000419449,0.000419449,0.000419449
138,800.224,0.52898,0.52544,0.92268,0.53305,0.68984,0.63956,0.48417,0.91014,1.56346,1.16951,0.000415849,0.000415849,0.000415849
139,806.184,0.60465,0.62087,0.98349,0.65367,0.59768,0.66492,0.50371,0.89781,1.45765,1.16119,0.00041225,0.00041225,0.00041225
140,812.098,0.54517,0.52241,0.91888,0.66707,0.56688,0.651,0.5029,0.86436,1.34146,1.13679,0.00040865,0.00040865,0.00040865
141,818.001,0.50025,0.50476,0.91645,0.55894,0.64389,0.64033,0.49445,0.88747,1.4253,1.15904,0.00040505,0.00040505,0.00040505
142,823.887,0.52695,0.5313,0.91689,0.5128,0.6484,0.63236,0.49429,0.89592,1.47886,1.16796,0.000401451,0.000401451,0.000401451
143,829.727,0.52334,0.51251,0.90723,0.53562,0.64398,0.66654,0.51579,0.87264,1.3494,1.1668,0.000397851,0.000397851,0.000397851
144,835.703,0.52005,0.4835,0.90554,0.45468,0.65233,0.66439,0.50074,0.89636,1.42673,1.1988,0.000394251,0.000394251,0.000394251
145,841.693,0.53962,0.50929,0.9209,0.61513,0.53023,0.61061,0.47063,0.8778,1.64772,1.17825,0.000390652,0.000390652,0.000390652
146,847.65,0.51017,0.48747,0.90264,0.48884,0.54059,0.59857,0.45546,0.87804,1.57972,1.17672,0.000387052,0.000387052,0.000387052
147,853.518,0.51089,0.51958,0.91808,0.50445,0.5599,0.59205,0.44917,0.87568,1.57703,1.17902,0.000383453,0.000383453,0.000383453
148,859.404,0.48127,0.47806,0.89422,0.55113,0.64074,0.61109,0.46814,0.87388,1.53325,1.17645,0.000379853,0.000379853,0.000379853
149,865.492,0.5136,0.48655,0.9249,0.50443,0.6907,0.64815,0.49791,0.87465,1.42737,1.15988,0.000376253,0.000376253,0.000376253
150,871.462,0.50292,0.46738,0.90588,0.5507,0.63223,0.64253,0.49132,0.8623,1.45442,1.13376,0.000372654,0.000372654,0.000372654
151,877.4,0.53465,0.48189,0.91935,0.52379,0.60048,0.6074,0.46321,0.87295,1.52591,1.15826,0.000369054,0.000369054,0.000369054
152,883.348,0.51041,0.4948,0.9002,0.50644,0.68486,0.65763,0.49851,0.86779,1.40585,1.16469,0.000365454,0.000365454,0.000365454
153,889.245,0.49382,0.46437,0.90146,0.61102,0.6366,0.67161,0.51741,0.88094,1.3579,1.16792,0.000361855,0.000361855,0.000361855
154,895.239,0.47944,0.46021,0.90323,0.53156,0.71,0.6642,0.50587,0.84945,1.30398,1.15267,0.000358255,0.000358255,0.000358255
155,901.188,0.47327,0.46633,0.91531,0.51216,0.58132,0.64013,0.49616,0.86756,1.39698,1.16529,0.000354655,0.000354655,0.000354655
156,907.418,0.47888,0.44453,0.90157,0.52217,0.66447,0.63154,0.48082,0.87083,1.48795,1.16061,0.000351056,0.000351056,0.000351056
157,913.646,0.49647,0.44262,0.90629,0.53964,0.64553,0.62714,0.48083,0.87668,1.52807,1.17377,0.000347456,0.000347456,0.000347456
158,919.605,0.4792,0.42858,0.90241,0.60844,0.5837,0.61963,0.47918,0.88029,1.50458,1.15814,0.000343857,0.000343857,0.000343857
159,925.69,0.48319,0.48378,0.90112,0.53892,0.63266,0.63488,0.49636,0.87427,1.53403,1.15739,0.000340257,0.000340257,0.000340257
160,931.929,0.48208,0.45806,0.89053,0.48164,0.69174,0.62978,0.48952,0.87509,1.56371,1.15912,0.000336657,0.000336657,0.000336657
161,938.328,0.51054,0.44744,0.91157,0.46473,0.66008,0.63991,0.49553,0.86788,1.50706,1.16618,0.000333058,0.000333058,0.000333058
162,944.573,0.45638,0.44042,0.89641,0.56479,0.59874,0.67795,0.52165,0.85759,1.39215,1.16418,0.000329458,0.000329458,0.000329458
163,950.51,0.45071,0.4102,0.87815,0.62933,0.57329,0.65623,0.51359,0.85807,1.37015,1.16655,0.000325858,0.000325858,0.000325858
164,956.396,0.47709,0.43169,0.90861,0.60374,0.56483,0.6456,0.49977,0.86844,1.44395,1.17474,0.000322259,0.000322259,0.000322259
165,962.311,0.4601,0.41231,0.87619,0.60808,0.57185,0.63289,0.48338,0.87287,1.45278,1.17594,0.000318659,0.000318659,0.000318659
166,968.281,0.46237,0.41719,0.89846,0.55365,0.6651,0.65362,0.50274,0.86757,1.44649,1.16824,0.000315059,0.000315059,0.000315059
167,974.242,0.491,0.42375,0.91286,0.47483,0.67695,0.63508,0.49138,0.85606,1.45106,1.14658,0.00031146,0.00031146,0.00031146
168,980.184,0.44044,0.41696,0.89151,0.51057,0.72469,0.62447,0.47627,0.8477,1.47933,1.12208,0.00030786,0.00030786,0.00030786
169,986.142,0.47946,0.44543,0.89971,0.5009,0.70924,0.65013,0.50037,0.84694,1.41071,1.13932,0.00030426,0.00030426,0.00030426
170,992.042,0.46064,0.42905,0.89219,0.47098,0.69685,0.63054,0.49684,0.85214,1.43107,1.14042,0.000300661,0.000300661,0.000300661
171,997.952,0.46852,0.43928,0.8851,0.57046,0.5993,0.63746,0.49305,0.83165,1.40467,1.11219,0.000297061,0.000297061,0.000297061
172,1003.93,0.48929,0.43857,0.90287,0.50448,0.70052,0.63024,0.49535,0.83672,1.42121,1.11845,0.000293462,0.000293462,0.000293462
173,1009.79,0.46089,0.46271,0.89383,0.48908,0.72343,0.66421,0.50916,0.84533,1.36248,1.13514,0.000289862,0.000289862,0.000289862
174,1015.67,0.48689,0.43161,0.91536,0.49243,0.66927,0.61451,0.46172,0.86067,1.39861,1.13256,0.000286262,0.000286262,0.000286262
175,1021.63,0.49361,0.45581,0.91035,0.5352,0.57987,0.6098,0.46668,0.89239,1.51438,1.17502,0.000282663,0.000282663,0.000282663
176,1027.51,0.45971,0.41024,0.89599,0.4432,0.6719,0.60706,0.46503,0.87214,1.57245,1.15024,0.000279063,0.000279063,0.000279063
177,1033.44,0.48681,0.46877,0.90261,0.59413,0.5685,0.62521,0.47782,0.88106,1.40626,1.1683,0.000275463,0.000275463,0.000275463
178,1039.38,0.46225,0.43444,0.89447,0.63832,0.57484,0.61976,0.47686,0.86295,1.39931,1.14269,0.000271864,0.000271864,0.000271864
179,1045.3,0.44526,0.39748,0.89384,0.56606,0.60213,0.63947,0.49606,0.85812,1.36642,1.15036,0.000268264,0.000268264,0.000268264
180,1051.23,0.43822,0.39789,0.87432,0.60715,0.55801,0.63801,0.49107,0.85025,1.37158,1.15297,0.000264664,0.000264664,0.000264664
181,1057.1,0.46923,0.43306,0.90794,0.57266,0.60665,0.63269,0.48308,0.85649,1.48509,1.14887,0.000261065,0.000261065,0.000261065
182,1063.01,0.45588,0.47624,0.91366,0.49737,0.68436,0.62667,0.4808,0.86775,1.45241,1.14911,0.000257465,0.000257465,0.000257465
183,1068.94,0.4278,0.38994,0.89328,0.52322,0.62184,0.62522,0.48206,0.86326,1.50634,1.14029,0.000253866,0.000253866,0.000253866
184,1074.86,0.43492,0.37265,0.87635,0.54231,0.70128,0.63443,0.49045,0.85857,1.42196,1.13649,0.000250266,0.000250266,0.000250266
185,1080.83,0.42076,0.37694,0.88141,0.50713,0.70219,0.63717,0.49224,0.85473,1.38443,1.14136,0.000246666,0.000246666,0.000246666
