epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1066.64,0.46204,0.4139,0.90583,0.5213,0.63056,0.60505,0.46616,0.88405,1.42169,1.18996,0.000363055,0.000363055,0.000363055
184,1072.53,0.45394,0.39651,0.88531,0.45834,0.66523,0.58956,0.45674,0.85929,1.36748,1.17136,0.000360055,0.000360055,0.000360055
185,1078.6,0.45837,0.39015,0.89303,0.41858,0.67973,0.60492,0.46246,0.88004,1.37948,1.17133,0.000357055,0.000357055,0.000357055
186,1084.51,0.46931,0.41787,0.89901,0.39866,0.64677,0.60609,0.47114,0.87686,1.42168,1.17358,0.000354055,0.000354055,0.000354055
187,1090.37,0.45596,0.4082,0.88587,0.52207,0.63311,0.64207,0.49711,0.87878,1.31742,1.17168,0.000351056,0.000351056,0.000351056
188,1096.26,0.47959,0.43361,0.92615,0.46848,0.66885,0.63027,0.49479,0.8636,1.3497,1.15139,0.000348056,0.000348056,0.000348056
189,1102.18,0.50387,0.43176,0.90997,0.46319,0.64872,0.59962,0.47102,0.87555,1.45994,1.15852,0.000345056,0.000345056,0.000345056
190,1108.16,0.48659,0.41685,0.91048,0.43148,0.67009,0.60235,0.47139,0.88268,1.50673,1.17323,0.000342057,0.000342057,0.000342057
191,1114.04,0.4738,0.4142,0.9049,0.4344,0.66379,0.59036,0.46099,0.89442,1.52582,1.16699,0.000339057,0.000339057,0.000339057
192,1119.89,0.48464,0.43495,0.89876,0.44525,0.55858,0.58002,0.44855,0.89135,1.48695,1.22,0.000336057,0.000336057,0.000336057
193,1125.82,0.43494,0.37713,0.87848,0.51271,0.58657,0.59953,0.4719,0.85602,1.45581,1.16888,0.000333058,0.000333058,0.000333058
194,1131.68,0.46223,0.38921,0.88856,0.51263,0.6037,0.62702,0.49272,0.85165,1.37538,1.17204,0.000330058,0.000330058,0.000330058
195,1137.6,0.43764,0.45407,0.88276,0.56782,0.66415,0.64559,0.50384,0.86797,1.27143,1.17375,0.000327058,0.000327058,0.000327058
196,1143.43,0.44528,0.3993,0.87019,0.57809,0.65939,0.66127,0.52603,0.86516,1.24954,1.18665,0.000324058,0.000324058,0.000324058
197,1149.32,0.44353,0.3899,0.90446,0.48564,0.67442,0.64323,0.50912,0.84805,1.3494,1.15213,0.000321059,0.000321059,0.000321059
198,1155.17,0.4253,0.35797,0.87237,0.5046,0.56336,0.62576,0.4889,0.87325,1.49399,1.17086,0.000318059,0.000318059,0.000318059
199,1161.05,0.44937,0.44783,0.89585,0.59188,0.53148,0.64568,0.50568,0.86964,1.36716,1.16096,0.000315059,0.000315059,0.000315059
200,1166.91,0.46541,0.41491,0.90612,0.51275,0.65279,0.65528,0.50713,0.88107,1.28045,1.15609,0.00031206,0.00031206,0.00031206
201,1172.99,0.44704,0.41027,0.88828,0.49952,0.65447,0.66367,0.51462,0.86858,1.3152,1.15529,0.00030906,0.00030906,0.00030906
202,1178.86,0.46137,0.40131,0.8927,0.54342,0.62253,0.66467,0.51882,0.85192,1.33928,1.15467,0.00030606,0.00030606,0.00030606
203,1184.76,0.46796,0.4159,0.89365,0.53154,0.63949,0.6477,0.51048,0.84785,1.3822,1.14492,0.000303061,0.000303061,0.000303061
204,1190.69,0.4277,0.3757,0.88068,0.51533,0.62359,0.62776,0.49528,0.85744,1.43978,1.13845,0.000300061,0.000300061,0.000300061
205,1196.65,0.42217,0.43922,0.88452,0.56029,0.60333,0.63234,0.499,0.83908,1.40207,1.13224,0.000297061,0.000297061,0.000297061
206,1202.56,0.49401,0.41811,0.91032,0.59432,0.6541,0.64339,0.50635,0.84321,1.32423,1.16632,0.000294061,0.000294061,0.000294061
207,1208.56,0.4302,0.38511,0.88187,0.61223,0.69565,0.68012,0.53257,0.83805,1.28696,1.15847,0.000291062,0.000291062,0.000291062
208,1214.38,0.42447,0.38098,0.88134,0.56454,0.71912,0.65842,0.52777,0.83242,1.28737,1.1254,0.000288062,0.000288062,0.000288062
209,1220.28,0.45943,0.3622,0.88315,0.51368,0.68134,0.62931,0.49896,0.82409,1.40675,1.11114,0.000285062,0.000285062,0.000285062
210,1226.19,0.44158,0.38163,0.8809,0.52712,0.60563,0.60122,0.48147,0.84303,1.53708,1.11991,0.000282063,0.000282063,0.000282063
211,1232.05,0.45245,0.5472,0.89645,0.43871,0.64605,0.59686,0.47978,0.84628,1.5938,1.1318,0.000279063,0.000279063,0.000279063
212,1237.95,0.46685,0.40501,0.90599,0.46161,0.68429,0.58463,0.46012,0.86576,1.54222,1.17396,0.000276063,0.000276063,0.000276063
213,1243.78,0.41346,0.34552,0.87383,0.52602,0.59939,0.59149,0.46239,0.86649,1.56105,1.1734,0.000273064,0.000273064,0.000273064
214,1249.73,0.4346,0.38273,0.90542,0.49101,0.62108,0.58809,0.46034,0.8682,1.49157,1.16455,0.000270064,0.000270064,0.000270064
215,1255.69,0.44175,0.37235,0.88758,0.57724,0.63162,0.60194,0.46511,0.88355,1.44417,1.1765,0.000267064,0.000267064,0.000267064
216,1261.6,0.42974,0.39575,0.8872,0.51989,0.60881,0.58486,0.44899,0.87064,1.48826,1.16844,0.000264064,0.000264064,0.000264064
217,1267.49,0.40881,0.36125,0.87452,0.5025,0.70758,0.63311,0.4906,0.87532,1.404,1.16871,0.000261065,0.000261065,0.000261065
218,1273.43,0.41138,0.44158,0.87878,0.54686,0.67608,0.65362,0.50814,0.86583,1.32075,1.16006,0.000258065,0.000258065,0.000258065
219,1279.35,0.43089,0.36242,0.88255,0.53181,0.70379,0.65078,0.50187,0.89421,1.36583,1.18825,0.000255065,0.000255065,0.000255065
220,1285.24,0.42748,0.35878,0.88655,0.61739,0.62205,0.64186,0.49061,0.87522,1.37754,1.18107,0.000252066,0.000252066,0.000252066
221,1291.06,0.44643,0.37051,0.90687,0.60694,0.67045,0.6371,0.49896,0.88318,1.30822,1.1937,0.000249066,0.000249066,0.000249066
222,1296.97,0.429,0.37663,0.88588,0.47569,0.72023,0.61742,0.47969,0.88222,1.33691,1.18168,0.000246066,0.000246066,0.000246066
223,1302.9,0.42394,0.37893,0.87728,0.60446,0.60152,0.6417,0.50282,0.90549,1.35795,1.19245,0.000243067,0.000243067,0.000243067
224,1308.88,0.41401,0.36951,0.88575,0.59016,0.65413,0.62534,0.4934,0.88381,1.40959,1.1758,0.000240067,0.000240067,0.000240067
225,1314.79,0.42699,0.36722,0.87632,0.54303,0.64884,0.62482,0.48899,0.86128,1.37268,1.16138,0.000237067,0.000237067,0.000237067
226,1320.76,0.40357,0.3526,0.86789,0.51159,0.68106,0.61404,0.47347,0.87771,1.41872,1.18941,0.000234068,0.000234068,0.000234068
227,1326.63,0.42235,0.37891,0.86273,0.49433,0.61438,0.59081,0.46044,0.88348,1.49471,1.2102,0.000231068,0.000231068,0.000231068
228,1332.51,0.42234,0.35753,0.88796,0.44406,0.71007,0.572,0.4445,0.8649,1.58222,1.19916,0.000228068,0.000228068,0.000228068
229,1338.37,0.39887,0.35978,0.86431,0.58414,0.64049,0.59932,0.46413,0.84806,1.44688,1.18652,0.000225068,0.000225068,0.000225068
230,1344.37,0.41629,0.36023,0.87817,0.57867,0.67503,0.66125,0.51871,0.85177,1.35553,1.1871,0.000222069,0.000222069,0.000222069
231,1350.28,0.39773,0.35007,0.87545,0.58936,0.65145,0.66401,0.51391,0.88478,1.36335,1.20052,0.000219069,0.000219069,0.000219069
232,1356.17,0.43712,0.36969,0.87501,0.59854,0.64746,0.63346,0.49934,0.84014,1.36958,1.16053,0.000216069,0.000216069,0.000216069
233,1362.11,0.4024,0.35199,0.85804,0.55178,0.60451,0.61283,0.4799,0.84234,1.44826,1.16173,0.00021307,0.00021307,0.00021307
234,1367.97,0.40749,0.35454,0.8748,0.49253,0.65177,0.5996,0.4708,0.84595,1.47421,1.17575,0.00021007,0.00021007,0.00021007
235,1373.85,0.43874,0.38426,0.88734,0.54654,0.61519,0.61023,0.47832,0.85893,1.3886,1.1823,0.00020707,0.00020707,0.00020707
236,1379.79,0.4109,0.34744,0.87598,0.48875,0.70978,0.61909,0.48653,0.85467,1.37276,1.16131,0.00020407,0.00020407,0.00020407
237,1385.68,0.385,0.33741,0.85781,0.54034,0.67292,0.62157,0.49479,0.83979,1.35347,1.13919,0.000201071,0.000201071,0.000201071
238,1391.58,0.37257,0.32119,0.86234,0.48915,0.72344,0.61278,0.48488,0.85737,1.41914,1.14711,0.000198071,0.000198071,0.000198071
239,1397.46,0.40313,0.35795,0.88108,0.55569,0.64024,0.6411,0.50166,0.85229,1.35694,1.15162,0.000195071,0.000195071,0.000195071
240,1403.33,0.41615,0.36651,0.86966,0.57104,0.6482,0.66056,0.51505,0.84763,1.32824,1.15892,0.000192072,0.000192072,0.000192072
241,1409.23,0.41835,0.38071,0.87433,0.53119,0.69321,0.64743,0.50708,0.86578,1.38293,1.17088,0.000189072,0.000189072,0.000189072
242,1415.12,0.39792,0.34104,0.87154,0.55191,0.68107,0.64134,0.49087,0.87794,1.39115,1.19129,0.000186072,0.000186072,0.000186072
243,1421.08,0.39214,0.32707,0.87226,0.55897,0.68057,0.64258,0.48964,0.87954,1.36806,1.19157,0.000183073,0.000183073,0.000183073
244,1427.05,0.38417,0.33968,0.8773,0.529,0.70774,0.65521,0.50502,0.87616,1.36385,1.18856,0.000180073,0.000180073,0.000180073
245,1432.97,0.382,0.34255,0.87293,0.54462,0.6947,0.6307,0.48834,0.88496,1.45934,1.19714,0.000177073,0.000177073,0.000177073
246,1438.88,0.3975,0.3601,0.88206,0.53678,0.60016,0.61198,0.46756,0.89193,1.49294,1.20741,0.000174074,0.000174074,0.000174074
247,1444.93,0.38858,0.33183,0.87659,0.53934,0.6298,0.60912,0.46508,0.88616,1.46268,1.196,0.000171074,0.000171074,0.000171074
248,1450.86,0.38407,0.33883,0.87295,0.54718,0.6686,0.63896,0.49256,0.85338,1.37349,1.16973,0.000168074,0.000168074,0.000168074
249,1456.8,0.41513,0.36349,0.90461,0.52831,0.69219,0.65694,0.50913,0.85031,1.28311,1.17693,0.000165074,0.000165074,0.000165074
250,1462.72,0.38755,0.33725,0.86121,0.50921,0.66933,0.6393,0.50522,0.86067,1.31213,1.1716,0.000162075,0.000162075,0.000162075
251,1468.64,0.38122,0.52759,0.86497,0.57484,0.57734,0.62601,0.49196,0.85308,1.36894,1.15054,0.000159075,0.000159075,0.000159075
252,1474.54,0.38988,0.34208,0.87863,0.54059,0.59309,0.61002,0.48541,0.8613,1.39259,1.16688,0.000156075,0.000156075,0.000156075
253,1480.41,0.383,0.32668,0.8697,0.53803,0.66568,0.61943,0.48906,0.85345,1.39269,1.15537,0.000153076,0.000153076,0.000153076
254,1486.33,0.37339,0.31743,0.86066,0.51262,0.65989,0.61765,0.48826,0.86061,1.44954,1.16817,0.000150076,0.000150076,0.000150076
255,1492.27,0.37188,0.31295,0.85632,0.48704,0.6766,0.61605,0.48706,0.86039,1.42057,1.16582,0.000147076,0.000147076,0.000147076
256,1498.18,0.38474,0.32728,0.87704,0.47692,0.68089,0.61805,0.48569,0.87211,1.41401,1.16752,0.000144077,0.000144077,0.000144077
257,1504.12,0.37643,0.3335,0.86328,0.59958,0.56324,0.63601,0.50593,0.8605,1.37387,1.16479,0.000141077,0.000141077,0.000141077
258,1510.12,0.37285,0.30583,0.85862,0.54591,0.60482,0.63297,0.50035,0.85692,1.38252,1.15802,0.000138077,0.000138077,0.000138077
259,1516.24,0.37734,0.33677,0.86291,0.53205,0.6097,0.62508,0.49856,0.85656,1.35949,1.16492,0.000135077,0.000135077,0.000135077
260,1522.42,0.37484,0.31,0.85255,0.5091,0.66119,0.63633,0.50413,0.86815,1.37631,1.17761,0.000132078,0.000132078,0.000132078
261,1528.47,0.37657,0.31679,0.86301,0.50675,0.69692,0.6421,0.50368,0.86998,1.37733,1.16932,0.000129078,0.000129078,0.000129078
262,1534.49,0.35399,0.30496,0.86185,0.57901,0.68211,0.65592,0.51357,0.86452,1.34609,1.16085,0.000126078,0.000126078,0.000126078
263,1540.38,0.38555,0.31687,0.85165,0.6171,0.68557,0.67925,0.52649,0.87587,1.33092,1.17869,0.000123079,0.000123079,0.000123079
264,1546.82,0.37583,0.2944,0.86833,0.67195,0.63971,0.69403,0.5395,0.8822,1.33579,1.18994,0.000120079,0.000120079,0.000120079
265,1553.11,0.38995,0.32424,0.87951,0.61003,0.68424,0.6716,0.51811,0.87138,1.35081,1.18056,0.000117079,0.000117079,0.000117079
266,1559.17,0.34235,0.29621,0.85127,0.60102,0.68265,0.66887,0.51575,0.87506,1.37709,1.17718,0.00011408,0.00011408,0.00011408
267,1565.63,0.34867,0.29051,0.85185,0.59182,0.66037,0.66197,0.51475,0.8557,1.39523,1.16784,0.00011108,0.00011108,0.00011108
268,1572.31,0.36158,0.31449,0.86792,0.57889,0.68963,0.65274,0.51045,0.8603,1.40322,1.17733,0.00010808,0.00010808,0.00010808
269,1578.64,0.35042,0.33109,0.84897,0.60621,0.65668,0.63165,0.49925,0.85827,1.4175,1.16795,0.00010508,0.00010508,0.00010508
270,1585.11,0.37292,0.32923,0.8713,0.60744,0.63481,0.6282,0.49295,0.8636,1.42466,1.17319,0.000102081,0.000102081,0.000102081
271,1591.26,0.3538,0.32237,0.86294,0.53723,0.68655,0.61589,0.48233,0.88518,1.41836,1.19582,9.9081e-05,9.9081e-05,9.9081e-05
272,1597.23,0.37458,0.33374,0.87165,0.50174,0.70808,0.62784,0.48999,0.88291,1.36066,1.19929,9.60813e-05,9.60813e-05,9.60813e-05
273,1603.09,0.3664,0.32262,0.8665,0.58982,0.62699,0.65461,0.51116,0.88257,1.35115,1.20898,9.30816e-05,9.30816e-05,9.30816e-05
274,1608.92,0.36145,0.32337,0.86509,0.60911,0.62756,0.65954,0.51314,0.87075,1.33606,1.20611,9.00819e-05,9.00819e-05,9.00819e-05
275,1614.76,0.34602,0.30302,0.86263,0.57797,0.68213,0.65102,0.51109,0.8615,1.34751,1.19727,8.70822e-05,8.70822e-05,8.70822e-05
